TICKER,CIK,NAME,EXCHANGE
NVNO,0001661053,enVVeno Medical Corp,Nasdaq
SELF,0001031235,"Global Self Storage, Inc.",Nasdaq
NAHD,0001485029,"New Asia Holdings, Inc.",OTC
LOAN,0001080340,"MANHATTAN BRIDGE CAPITAL, INC",Nasdaq
ULY,0001603652,Urgent.ly Inc.,Nasdaq
PLTN,0001929231,Plutonian Acquisition Corp.,Nasdaq
ICMB,0001578348,"Investcorp Credit Management BDC, Inc.",Nasdaq
FGEN,0000921299,FIBROGEN INC,Nasdaq
HOUR,0001874875,"Hour Loop, Inc",Nasdaq
IPWR,0001507957,Ideal Power Inc.,Nasdaq
NDP,0001547158,"TORTOISE ENERGY INDEPENDENCE FUND, INC.",NYSE
ANLDF,0001519469,ANFIELD ENERGY INC.,OTC
JUVF,0000714712,JUNIATA VALLEY FINANCIAL CORP,OTC
KEQU,0000055529,KEWAUNEE SCIENTIFIC CORP /DE/,Nasdaq
BHIL,0001830210,"Benson Hill, Inc.",NYSE
SNCR,0001131554,SYNCHRONOSS TECHNOLOGIES INC,Nasdaq
WSTRF,0001621906,Western Uranium & Vanadium Corp.,OTC
BEST,0001709505,BEST Inc.,NYSE
FARM,0000034563,FARMER BROTHERS CO,Nasdaq
AUID,0001534154,authID Inc.,Nasdaq
PPIH,0000914122,"Perma-Pipe International Holdings, Inc.",Nasdaq
XAIR,0001641631,"Beyond Air, Inc.",Nasdaq
NTIP,0001065078,"NETWORK-1 TECHNOLOGIES, INC.",NYSE
NUVR,0000071557,"Nuvera Communications, Inc.",OTC
AEYE,0001362190,AUDIOEYE INC,Nasdaq
CLRC,0001903392,ClimateRock,Nasdaq
SFRX,0001106213,SEAFARER EXPLORATION CORP,OTC
ENCP,0001879373,Energem Corp,Nasdaq
VSAC,0001883983,VISION SENSING ACQUISITION CORP.,Nasdaq
GGE,0001158420,Green Giant Inc.,Nasdaq
LTBR,0001084554,LIGHTBRIDGE Corp,Nasdaq
ACET,0001720580,"Adicet Bio, Inc.",Nasdaq
CRDF,0001213037,"Cardiff Oncology, Inc.",Nasdaq
NM,0001333172,Navios Maritime Holdings Inc.,NYSE
HUGE,0001771885,FSD Pharma Inc.,Nasdaq
DMTK,0001651944,"DermTech, Inc.",Nasdaq
BNET,0000875729,BION ENVIRONMENTAL TECHNOLOGIES INC,OTC
HHS,0000045919,HARTE HANKS INC,Nasdaq
INTG,0000069422,INTERGROUP CORP,Nasdaq
RCAT,0000748268,"Red Cat Holdings, Inc.",Nasdaq
CFOO,0001310630,China Foods Holdings Ltd.,OTC
CBKM,0001006830,CONSUMERS BANCORP INC /OH/,OTC
WMC,0001465885,Western Asset Mortgage Capital Corp,NYSE
DMAQ,0001857086,Deep Medicine Acquisition Corp.,Nasdaq
GNS,0001847806,Genius Group Ltd,NYSE
KACL,0001865468,Kairous Acquisition Corp. Ltd,Nasdaq
KEYR,0001832161,KeyStar Corp.,OTC
ICCH,0001681903,"ICC Holdings, Inc.",Nasdaq
INCR,0001857030,Intercure Ltd.,Nasdaq
SOLO,0001637736,ELECTRAMECCANICA VEHICLES CORP.,Nasdaq
IMUX,0001280776,"IMMUNIC, INC.",Nasdaq
OWLT,0001816708,"Owlet, Inc.",NYSE
BDL,0000012040,FLANIGANS ENTERPRISES INC,NYSE
MTNB,0001582554,"Matinas BioPharma Holdings, Inc.",NYSE
EDI,0001551040,Virtus Stone Harbor Emerging Markets Total Income Fund,NYSE
ACXP,0001736243,"Acurx Pharmaceuticals, Inc.",Nasdaq
IOR,0000949961,INCOME OPPORTUNITY REALTY INVESTORS INC /TX/,NYSE
TIL,0001789769,"Instil Bio, Inc.",Nasdaq
HNNA,0001145255,HENNESSY ADVISORS INC,Nasdaq
NSTS,0001881592,"NSTS Bancorp, Inc.",Nasdaq
ABLV,0001957489,Able View Global Inc.,Nasdaq
DYNR,0001111741,DYNARESOURCE INC,OTC
ACAX,0001897245,Alset Capital Acquisition Corp.,Nasdaq
USAS,0001286973,Americas Gold & Silver Corp,NYSE
KSCP,0001600983,"Knightscope, Inc.",Nasdaq
NICK,0001000045,NICHOLAS FINANCIAL INC,Nasdaq
SNAL,0001886894,"Snail, Inc.",Nasdaq
MULG,0001629665,"MULIANG VIAGOO TECHNOLOGY, INC.",OTC
HLTH,0001628945,Cue Health Inc.,Nasdaq
INVU,0000862651,"Investview, Inc.",OTC
DWSN,0000799165,DAWSON GEOPHYSICAL CO,Nasdaq
VANI,0001266806,"Vivani Medical, Inc.",Nasdaq
PPBN,0001031233,PINNACLE BANKSHARES CORP,OTC
GRRR,0001903145,Gorilla Technology Group Inc.,Nasdaq
POET,0001437424,POET TECHNOLOGIES INC.,Nasdaq
GCEH,0000748790,"Global Clean Energy Holdings, Inc.",OTC
SLDB,0001707502,Solid Biosciences Inc.,Nasdaq
AQU,0001861063,Aquaron Acquisition Corp.,Nasdaq
HTY,0001396502,John Hancock Tax-Advantaged Global Shareholder Yield Fund,NYSE
ESP,0000033533,ESPEY MFG & ELECTRONICS CORP,NYSE
AKTS,0001584754,"Akoustis Technologies, Inc.",Nasdaq
ITRG,0001722387,Integra Resources Corp.,NYSE
FGB,0001392994,FIRST TRUST SPECIALTY FINANCE & FINANCIAL OPPORTUNITIES FUND,NYSE
AIRT,0000353184,AIR T INC,Nasdaq
MATH,0001682241,Metalpha Technology Holding Ltd,Nasdaq
FURY,0001514597,FURY GOLD MINES LTD,NYSE
CRWS,0000025895,CROWN CRAFTS INC,Nasdaq
CRIS,0001108205,CURIS INC,Nasdaq
HUDA,0001853047,Hudson Acquisition I Corp.,Nasdaq
AUDA,0001067837,"AUDACY, INC.",OTC
GRUSF,0001463000,Grown Rogue International Inc.,OTC
GROW,0000754811,U S GLOBAL INVESTORS INC,Nasdaq
ESLA,0001844417,"Estrella Immunopharma, Inc.",Nasdaq
BREZ,0001817640,Breeze Holdings Acquisition Corp.,Nasdaq
FMY,0001319183,FIRST TRUST MORTGAGE INCOME FUND,NYSE
GOLQ,0001746278,"GoLogiq, Inc.",OTC
MMV,0001874074,MultiMetaVerse Holdings Ltd,Nasdaq
BZFD,0001828972,"BuzzFeed, Inc.",Nasdaq
MFH,0001527762,Mercurity Fintech Holding Inc.,Nasdaq
ASRV,0000707605,AMERISERV FINANCIAL INC /PA/,Nasdaq
IROQ,0001514743,"IF Bancorp, Inc.",Nasdaq
BUKS,0000015847,BUTLER NATIONAL CORP,OTC
CKPT,0001651407,"Checkpoint Therapeutics, Inc.",Nasdaq
CPTN,0001498233,"Cepton, Inc.",Nasdaq
BWEN,0001120370,"BROADWIND, INC.",Nasdaq
AOGO,0001881741,Arogo Capital Acquisition Corp.,Nasdaq
MHUA,0001835615,"Meihua International Medical Technologies Co., Ltd.",Nasdaq
BLGO,0000880242,"BIOLARGO, INC.",OTC
LGVN,0001721484,Longeveron Inc.,Nasdaq
COPR,0001263364,Idaho Copper Corp,OTC
CWPE,0001741220,CW Petroleum Corp,OTC
LQMT,0001141240,LIQUIDMETAL TECHNOLOGIES INC,OTC
PXS,0001640043,Pyxis Tankers Inc.,Nasdaq
WINV,0001854463,WinVest Acquisition Corp.,Nasdaq
BKTI,0000002186,BK Technologies Corp,NYSE
CUTR,0001162461,CUTERA INC,Nasdaq
HUDI,0001791725,"Huadi International Group Co., Ltd.",Nasdaq
NOVV,0001858028,Nova Vision Acquisition Corp,Nasdaq
CCM,0001472072,Concord Medical Services Holdings Ltd,NYSE
EBON,0001799290,Ebang International Holdings Inc.,Nasdaq
BOTJ,0001275101,BANK OF THE JAMES FINANCIAL GROUP INC,Nasdaq
MMAT,0001431959,META MATERIALS INC.,Nasdaq
COE,0001659494,51Talk Online Education Group,NYSE
GRFX,0001816723,Graphex Group Ltd,NYSE
DZSI,0001101680,DZS INC.,Nasdaq
AZ,0001866030,A2Z Smart Technologies Corp,Nasdaq
BODY,0001826889,"Beachbody Company, Inc.",NYSE
CODX,0001692415,"Co-Diagnostics, Inc.",Nasdaq
KWIK,0001884164,"KwikClick, Inc.",OTC
BANL,0001914805,CBL International Ltd,Nasdaq
NXN,0000885731,NUVEEN NEW YORK SELECT TAX -FREE INCOME PORTFOLIO,NYSE
NASO,0001398172,"Naples Soap Company, Inc.",OTC
LPTH,0000889971,LIGHTPATH TECHNOLOGIES INC,Nasdaq
USIO,0001088034,"Usio, Inc.",Nasdaq
ASMB,0001426800,"ASSEMBLY BIOSCIENCES, INC.",Nasdaq
SUND,0001171838,"Sundance Strategies, Inc.",OTC
EDRY,0001731388,EuroDry Ltd.,Nasdaq
AUGG,0001448597,AUGUSTA GOLD CORP.,OTC
CANO,0001800682,"Cano Health, Inc.",NYSE
LTRN,0001763950,Lantern Pharma Inc.,Nasdaq
ZENV,0001836934,Zenvia Inc.,Nasdaq
JFU,0001619544,9F Inc.,Nasdaq
MXE,0000863900,MEXICO EQUITY & INCOME FUND INC,NYSE
RWLK,0001607962,ReWalk Robotics Ltd.,Nasdaq
RFL,0001713863,"Rafael Holdings, Inc.",NYSE
MGLD,0001005101,"Marygold Companies, Inc.",NYSE
JRSS,0001597892,JRSIS HEALTH CARE Corp,OTC
MOVE,0001734750,Movano Inc.,Nasdaq
FLNT,0001460329,"Fluent, Inc.",Nasdaq
AIRRF,0001476573,Aurion Resources Ltd.,OTC
CASA,0001333835,Casa Systems Inc,Nasdaq
BAFN,0001649739,BayFirst Financial Corp.,Nasdaq
SCGY,0001276531,"SCIENTIFIC ENERGY, INC",OTC
HSON,0001210708,"Hudson Global, Inc.",Nasdaq
OSS,0001394056,"ONE STOP SYSTEMS, INC.",Nasdaq
SPEC,0001844149,Spectaire Holdings Inc.,Nasdaq
DPSI,0001505611,"DecisionPoint Systems, Inc.",NYSE
SABS,0001833214,"SAB Biotherapeutics, Inc.",Nasdaq
MDAI,0001833498,"Spectral AI, Inc.",Nasdaq
KPLT,0001785424,"Katapult Holdings, Inc.",Nasdaq
RPID,0001380106,"RAPID MICRO BIOSYSTEMS, INC.",Nasdaq
SYPR,0000864240,SYPRIS SOLUTIONS INC,Nasdaq
HOOK,0001760542,HOOKIPA Pharma Inc.,Nasdaq
AGLE,0001636282,"Aeglea BioTherapeutics, Inc.",Nasdaq
PYYX,0000939930,"PYXUS INTERNATIONAL, INC.",OTC
JZ,0001852440,Jianzhi Education Technology Group Co Ltd,Nasdaq
HYMC,0001718405,HYCROFT MINING HOLDING CORP,Nasdaq
AIB,0001882963,AIB Acquisition Corp,Nasdaq
JROOF,0001602380,Jericho Energy Ventures Inc.,OTC
GDTC,0001873093,CytoMed Therapeutics Ltd,Nasdaq
HYFM,0001695295,"HYDROFARM HOLDINGS GROUP, INC.",Nasdaq
ADOC,0001824884,Edoc Acquisition Corp.,Nasdaq
MACA,0001835416,Moringa Acquisition Corp,Nasdaq
YBGJ,0000895464,Yubo International Biotech Ltd,OTC
RAIL,0001320854,"FreightCar America, Inc.",Nasdaq
PHCI,0001620749,Panamera Holdings Corp,OTC
DSWL,0000946936,DESWELL INDUSTRIES INC,Nasdaq
KWAC,0001823086,Kingswood Acquisition Corp.,OTC
EGOX,0001942808,Next.e.GO N.V.,Nasdaq
TGVC,0001865191,TG Venture Acquisition Corp.,Nasdaq
SHWZ,0001622879,"Medicine Man Technologies, Inc.",OTC
HFBL,0001500375,"Home Federal Bancorp, Inc. of Louisiana",Nasdaq
CFSB,0001879103,"CFSB Bancorp, Inc. /MA/",Nasdaq
PFIN,0000075340,P&F INDUSTRIES INC,Nasdaq
CHCI,0001299969,"Comstock Holding Companies, Inc.",Nasdaq
ANGH,0001871983,Anghami Inc,Nasdaq
CPBI,0001979332,"Central Plains Bancshares, Inc.",Nasdaq
KTCC,0000719733,KEY TRONIC CORP,Nasdaq
KULR,0001662684,"KULR Technology Group, Inc.",NYSE
TECTP,0001766526,"Tectonic Financial, Inc.",Nasdaq
GDNR,0001858912,Gardiner Healthcare Acquisitions Corp.,Nasdaq
PFTA,0001853580,Perception Capital Corp. III,Nasdaq
SCTH,0001703157,"Securetech Innovations, Inc.",OTC
PNXP,0001710495,PINEAPPLE EXPRESS CANNABIS Co,OTC
RMRI,0001556179,"Rocky Mountain Industrials, Inc.",OTC
ACBA,0001844389,Ace Global Business Acquisition Ltd,Nasdaq
TCBS,0001849466,"Texas Community Bancshares, Inc.",Nasdaq
GLAC,0001897971,Global Lights Acquisition Corp,
RENT,0001468327,"Rent the Runway, Inc.",Nasdaq
XPL,0000917225,SOLITARIO RESOURCES CORP.,NYSE
GLBS,0001499780,GLOBUS MARITIME LTD,Nasdaq
KFFB,0001297341,Kentucky First Federal Bancorp,Nasdaq
NUKK,0001592782,Nukkleus Inc.,OTC
JYD,0001938186,Jayud Global Logistics Ltd,Nasdaq
VASO,0000839087,VASO Corp,OTC
BCOW,0001847360,"1895 Bancorp of Wisconsin, Inc. /MD/",Nasdaq
BCTF,0001668340,"Bancorp 34, Inc.",OTC
NANX,0000883107,NANOPHASE TECHNOLOGIES Corp,OTC
LVTX,0001840748,LAVA Therapeutics NV,Nasdaq
SMDRF,0001939801,SIERRA MADRE GOLD & SILVER LTD.,OTC
HCWB,0001828673,HCW Biologics Inc.,Nasdaq
VEV,0001834975,VICINITY MOTOR CORP,Nasdaq
CELU,0001752828,Celularity Inc,Nasdaq
BSEM,0001658678,BIOSTEM TECHNOLOGIES,OTC
TURN,0000893739,180 DEGREE CAPITAL CORP. /NY/,Nasdaq
SLGL,0001684693,Sol-Gel Technologies Ltd.,Nasdaq
EXPR,0001483510,"EXPRESS, INC.",NYSE
IMPP,0001876581,Imperial Petroleum Inc./Marshall Islands,Nasdaq
RAIN,0001724979,Rain Oncology Inc.,Nasdaq
OTEC,0001846809,OceanTech Acquisitions I Corp.,Nasdaq
STIM,0001227636,"Neuronetics, Inc.",Nasdaq
INUV,0000829323,"Inuvo, Inc.",NYSE
REE,0001843588,REE Automotive Ltd.,Nasdaq
QNCX,0001662774,"Quince Therapeutics, Inc.",Nasdaq
BCAN,0001888151,BYND CANNASOFT ENTERPRISES INC.,Nasdaq
AAME,0000008177,ATLANTIC AMERICAN CORP,Nasdaq
EFTR,0001828522,"eFFECTOR Therapeutics, Inc.",Nasdaq
WAVS,0001868419,Western Acquisition Ventures Corp.,Nasdaq
FGNV,0001687919,FORGE INNOVATION DEVELOPMENT CORP.,OTC
MNDO,0001119083,MIND CTI LTD,Nasdaq
ZNOG,0001131312,ZION OIL & GAS INC,OTC
QOMO,0001894210,Qomolangma Acquisition Corp.,Nasdaq
FATP,0001865045,FAT PROJECTS ACQUISITION CORP,Nasdaq
DGHI,0001854368,Digihost Technology Inc.,Nasdaq
MEIP,0001262104,"MEI Pharma, Inc.",Nasdaq
SOWG,0001490161,Sow Good Inc.,OTC
FBIO,0001429260,"Fortress Biotech, Inc.",Nasdaq
WBQNL,0001785494,Woodbridge Liquidation Trust,OTC
GTEC,0001735041,Greenland Technologies Holding Corp.,Nasdaq
DXR,0000027367,DAXOR CORP,Nasdaq
SPAZF,0001337090,SPANISH MOUNTAIN GOLD LTD.,OTC
UG,0000101295,UNITED GUARDIAN INC,Nasdaq
IZEA,0001495231,"IZEA Worldwide, Inc.",Nasdaq
APCX,0001070050,AppTech Payments Corp.,Nasdaq
LICN,0001876766,Lichen China Ltd,Nasdaq
BLTH,0001487718,"AMERICAN BATTERY MATERIALS, INC.",OTC
SYSX,0001737372,"Sysorex, Inc.",OTC
EGF,0001336050,"BlackRock Enhanced Government Fund, Inc.",NYSE
NAII,0000787253,NATURAL ALTERNATIVES INTERNATIONAL INC,Nasdaq
SCTL,0001588972,"Societal CDMO, Inc.",Nasdaq
OCEA,0001869974,"Ocean Biomedical, Inc.",Nasdaq
MFON,0001447380,MOBIVITY HOLDINGS CORP.,OTC
LOCL,0001840780,Local Bounti Corporation/DE,NYSE
BSQR,0001054721,BSQUARE CORP /WA,Nasdaq
CCEL,0000862692,CRYO CELL INTERNATIONAL INC,NYSE
RVIV,0001718500,Reviv3 Procare Co,OTC
AGMH,0001705402,"AGM GROUP HOLDINGS, INC.",Nasdaq
ELUT,0001708527,ELUTIA INC.,Nasdaq
VGZ,0000783324,VISTA GOLD CORP,NYSE
AKLI,0001850266,"Akili, Inc.",Nasdaq
TOON,0001355848,"Kartoon Studios, Inc.",NYSE
LONCF,0001472619,Loncor Gold Inc.,OTC
GSD,0001843248,"Global System Dynamics, Inc.",Nasdaq
WNDW,0001071840,"SolarWindow Technologies, Inc.",OTC
AWH,0000926617,Aspira Women's Health Inc.,Nasdaq
DGWR,0001637866,"Deep Green Waste & Recycling, Inc.",OTC
ECOR,0001560258,"electroCore, Inc.",Nasdaq
MPU,0001036848,Mega Matrix Corp.,NYSE
RAVE,0000718332,"RAVE RESTAURANT GROUP, INC.",Nasdaq
INKT,0001840229,"MiNK Therapeutics, Inc.",Nasdaq
WGS,0001818331,GeneDx Holdings Corp.,Nasdaq
POCI,0000867840,"PRECISION OPTICS CORPORATION, INC.",Nasdaq
GWSO,0001430300,"Global Warming Solutions, Inc.",OTC
CVVUF,0001023109,CANALASKA URANIUM LTD,OTC
TETOF,0001783432,Tectonic Metals Inc.,OTC
JETMF,0001846084,Global Crossing Airlines Group Inc.,OTC
GLXZ,0000013156,"Galaxy Gaming, Inc.",OTC
FKWL,0000722572,FRANKLIN WIRELESS CORP,Nasdaq
MSCLF,0001421642,Satellos Bioscience Inc.,OTC
NCNC,0001964021,noco-noco Inc.,Nasdaq
CRVW,0001377149,CareView Communications Inc,OTC
DFLI,0001847986,Dragonfly Energy Holdings Corp.,Nasdaq
ICCC,0000811641,IMMUCELL CORP /DE/,Nasdaq
SWIN,0001959224,"Solowin Holdings, Ltd.",Nasdaq
RSTN,0001760233,"RDE, Inc.",OTC
CHKR,0001524769,CHESAPEAKE GRANITE WASH TRUST,OTC
HSTI,0001365388,"High Sierra Technologies, Inc.",OTC
BOLT,0001641281,"Bolt Biotherapeutics, Inc.",Nasdaq
CLIR,0001434524,ClearSign Technologies Corp,Nasdaq
GREE,0001844971,Greenidge Generation Holdings Inc.,Nasdaq
DRTTF,0001340476,DIRTT ENVIRONMENTAL SOLUTIONS LTD,OTC
LPTV,0001643988,"Loop Media, Inc.",NYSE
TLF,0000909724,TANDY LEATHER FACTORY INC,Nasdaq
JRSH,0001696558,"Jerash Holdings (US), Inc.",Nasdaq
ADRT,0001864032,Ault Disruptive Technologies Corp,NYSE
OMH,0001944902,Ohmyhome Ltd,Nasdaq
LIFD,0001391135,LFTD PARTNERS INC.,OTC
DCFC,0001862490,Tritium DCFC Ltd,Nasdaq
BTQQF,0001821866,Sonora Gold & Silver Corp.,OTC
COEP,0001759186,"Coeptis Therapeutics Holdings, Inc.",Nasdaq
NXTC,0001661059,"NextCure, Inc.",Nasdaq
ICCM,0001584371,IceCure Medical Ltd.,Nasdaq
NBIO,0001622057,Nascent Biotech Inc.,OTC
PNXLF,0001689448,Argentina Lithium & Energy Corp.,OTC
ICAD,0000749660,ICAD INC,Nasdaq
BYSI,0001677940,BeyondSpring Inc.,Nasdaq
KNW,0001074828,"KNOW LABS, INC.",NYSE
REFR,0000793524,RESEARCH FRONTIERS INC,Nasdaq
UGEIF,0001638298,UGE International Ltd.,OTC
GANX,0001819411,"Gain Therapeutics, Inc.",Nasdaq
IDN,0001040896,"Intellicheck, Inc.",Nasdaq
GRF,0000850027,"EAGLE CAPITAL GROWTH FUND, INC.",NYSE
QYOUF,0001650287,QYOU Media Inc.,OTC
AWRE,0001015739,AWARE INC /MA/,Nasdaq
PLBY,0001803914,"PLBY Group, Inc.",Nasdaq
BTCM,0001517496,BIT Mining Ltd,NYSE
IRIX,0001006045,IRIDEX CORP,Nasdaq
IPA,0001715925,ImmunoPrecise Antibodies Ltd.,Nasdaq
WKSP,0001096275,Worksport Ltd,Nasdaq
PASG,0001787297,"Passage BIO, Inc.",Nasdaq
CVV,0000766792,CVD EQUIPMENT CORP,Nasdaq
KUKE,0001809158,Kuke Music Holding Ltd,NYSE
SRTS,0001494891,"Sensus Healthcare, Inc.",Nasdaq
MCAG,0001859035,Mountain Crest Acquisition Corp. V,Nasdaq
DARE,0001401914,"Dare Bioscience, Inc.",Nasdaq
LZGI,0001126115,"LZG INTERNATIONAL, INC.",OTC
PGTK,0001553404,Pacific Green Technologies Inc.,OTC
NERV,0001598646,"Minerva Neurosciences, Inc.",Nasdaq
WWR,0000839470,"WESTWATER RESOURCES, INC.",NYSE
BEAT,0001779372,"HeartBeam, Inc.",Nasdaq
CPSH,0000814676,CPS TECHNOLOGIES CORP/DE/,Nasdaq
AVHI,0001844507,Achari Ventures Holdings Corp. I,Nasdaq
QMCO,0000709283,QUANTUM CORP /DE/,Nasdaq
RAND,0000081955,RAND CAPITAL CORP,Nasdaq
SATX,0001915403,SatixFy Communications Ltd.,NYSE
AGBA,0001769624,AGBA Group Holding Ltd.,Nasdaq
UTSI,0001030471,UTSTARCOM HOLDINGS CORP.,Nasdaq
FSEA,0001943802,"First Seacoast Bancorp, Inc.",Nasdaq
CEI,0001309082,"CAMBER ENERGY, INC.",NYSE
CACO,0001928948,Caravelle International Group,Nasdaq
ACHL,0001830749,Achilles Therapeutics plc,Nasdaq
CDIO,0001870144,"Cardio Diagnostics Holdings, Inc.",Nasdaq
ICD,0001537028,"Independence Contract Drilling, Inc.",NYSE
CWD,0001627282,CaliberCos Inc.,Nasdaq
PHXM,0001624422,PHAXIAM Therapeutics S.A.,Nasdaq
IVFH,0000312257,INNOVATIVE FOOD HOLDINGS INC,OTC
KA,0001445283,"KINETA, INC./DE",Nasdaq
OCX,0001642380,Oncocyte Corp,Nasdaq
EXDW,0001634293,"Exceed World, Inc.",OTC
CNTG,0001757097,Centogene N.V.,Nasdaq
SDIG,0001856028,"Stronghold Digital Mining, Inc.",Nasdaq
VWE,0001834045,"Vintage Wine Estates, Inc.",Nasdaq
ATER,0001757715,"Aterian, Inc.",Nasdaq
PBBK,0001849670,"PB Bankshares, Inc.",Nasdaq
XLO,0001840233,"Xilio Therapeutics, Inc.",Nasdaq
XTGRF,0001288770,XTRA-GOLD RESOURCES CORP,OTC
NMTC,0001500198,NEUROONE MEDICAL TECHNOLOGIES Corp,Nasdaq
FTEK,0000846913,"FUEL TECH, INC.",Nasdaq
PGID,0001061164,PEREGRINE INDUSTRIES INC,OTC
FFIE,0001805521,FARADAY FUTURE INTELLIGENT ELECTRIC INC.,Nasdaq
LIDR,0001818644,"AEye, Inc.",Nasdaq
RVP,0000946563,RETRACTABLE TECHNOLOGIES INC,NYSE
FIXX,0001661998,"Homology Medicines, Inc.",Nasdaq
UBX,0001463361,"Unity Biotechnology, Inc.",Nasdaq
PYN,0001181505,PIMCO NEW YORK MUNICIPAL INCOME FUND III,NYSE
CGTX,0001455365,COGNITION THERAPEUTICS INC,Nasdaq
ICLK,0001697818,iClick Interactive Asia Group Ltd,Nasdaq
ENLV,0001596812,Enlivex Therapeutics Ltd.,Nasdaq
CURO,0001711291,CURO Group Holdings Corp.,NYSE
BFI,0001723580,"BurgerFi International, Inc.",Nasdaq
ADN,0001744494,"ADVENT TECHNOLOGIES HOLDINGS, INC.",Nasdaq
VGAS,0001841425,"Verde Clean Fuels, Inc.",Nasdaq
INFT,0001962911,Infinity Bancorp,OTC
NLTX,0001404644,"Neoleukin Therapeutics, Inc.",Nasdaq
SHFS,0001854963,"SHF Holdings, Inc.",Nasdaq
GUER,0001832487,"Guerrilla RF, Inc.",OTC
SEAV,0001763660,SEATech Ventures Corp.,OTC
CLAY,0001855467,Chavant Capital Acquisition Corp.,Nasdaq
BEDU,0001696355,Bright Scholar Education Holdings Ltd,NYSE
TISI,0000318833,TEAM INC,NYSE
JANL,0001133062,JANEL CORP,OTC
SLS,0001390478,"SELLAS Life Sciences Group, Inc.",Nasdaq
BIOR,0001580063,"BIORA THERAPEUTICS, INC.",Nasdaq
SRM,0001956744,"SRM Entertainment, Inc.",Nasdaq
GMDA,0001600847,Gamida Cell Ltd.,Nasdaq
DWNX,0000927719,DELHI BANK CORP,OTC
EVGN,0001574565,Evogene Ltd.,Nasdaq
UURAF,0001495651,Ucore Rare Metals Inc.,OTC
DRIO,0001533998,DarioHealth Corp.,Nasdaq
INDO,0001757840,Indonesia Energy Corp Ltd,NYSE
CIF,0000833021,MFS INTERMEDIATE HIGH INCOME FUND,NYSE
CURI,0001776909,CuriosityStream Inc.,Nasdaq
AGAE,0001708341,Allied Gaming & Entertainment Inc.,Nasdaq
HOLO,0001841209,MicroCloud Hologram Inc.,Nasdaq
BSGM,0001530766,"BioSig Technologies, Inc.",Nasdaq
EMKR,0000808326,EMCORE CORP,Nasdaq
CWBHF,0001750155,"Charlotte's Web Holdings, Inc.",OTC
PRTG,0001095435,PORTAGE BIOTECH INC.,Nasdaq
ATIP,0001815849,"ATI Physical Therapy, Inc.",NYSE
NCSM,0001692427,"NCS Multistage Holdings, Inc.",Nasdaq
USEG,0000101594,US ENERGY CORP,Nasdaq
NNUP,0000888981,NOCOPI TECHNOLOGIES INC/MD/,OTC
NSTG,0001401708,NanoString Technologies Inc,Nasdaq
KINS,0000033992,"KINGSTONE COMPANIES, INC.",Nasdaq
ARBB,0001930179,ARB IOT Group Ltd,Nasdaq
ZKIN,0001687451,"ZK International Group Co., Ltd.",Nasdaq
ALMU,0001828805,"Aeluma, Inc.",OTC
OESX,0001409375,"ORION ENERGY SYSTEMS, INC.",Nasdaq
SRNW,0001321517,Stratos Renewables Corp,OTC
USAU,0000027093,U.S. GOLD CORP.,Nasdaq
KTEL,0000845819,"KonaTel, Inc.",OTC
INTS,0001567264,"INTENSITY THERAPEUTICS, INC.",Nasdaq
FTEL,0001928581,Fitell Corp,Nasdaq
OMIC,0001850906,"Singular Genomics Systems, Inc.",Nasdaq
MOGO,0001602842,Mogo Inc.,Nasdaq
GDNSF,0001771706,"Goodness Growth Holdings, Inc.",OTC
VHC,0001082324,VirnetX Holding Corp,NYSE
TXMD,0000025743,"TherapeuticsMD, Inc.",Nasdaq
SONM,0001178697,SONIM TECHNOLOGIES INC,Nasdaq
RZLT,0001509261,"Rezolute, Inc.",Nasdaq
ASTR,0001814329,"Astra Space, Inc.",Nasdaq
SLNA,0001909417,SELINA HOSPITALITY PLC,Nasdaq
UAMY,0000101538,UNITED STATES ANTIMONY CORP,NYSE
NXPL,0001058307,NextPlat Corp,Nasdaq
ELDN,0001404281,"Eledon Pharmaceuticals, Inc.",Nasdaq
GLGI,0001088413,"GREYSTONE LOGISTICS, INC.",OTC
QNTO,0001391933,QUAINT OAK BANCORP INC,OTC
GEHI,0001708441,"Gravitas Education Holdings, Inc.",NYSE
CTRM,0001720161,Castor Maritime Inc.,Nasdaq
APWC,0001026980,ASIA PACIFIC WIRE & CABLE CORP LTD,Nasdaq
FATH,0001836176,Fathom Digital Manufacturing Corp,NYSE
NTBL,0001603207,"Notable Labs, Ltd.",Nasdaq
RNLX,0001811115,Renalytix plc,Nasdaq
SNCE,0001819113,"Science 37 Holdings, Inc.",Nasdaq
YQ,0001821468,17 Education & Technology Group Inc.,Nasdaq
MFV,0000856128,MFS SPECIAL VALUE TRUST,NYSE
CVU,0000889348,CPI AEROSTRUCTURES INC,NYSE
CTNT,0001951667,CHEETAH NET SUPPLY CHAIN SERVICE INC.,Nasdaq
AIH,0001757143,Aesthetic Medical International Holdings Group Ltd,Nasdaq
KBLB,0001413119,"Kraig Biocraft Laboratories, Inc",OTC
XPON,0001894954,Expion360 Inc.,Nasdaq
MTR,0000313364,MESA ROYALTY TRUST/TX,NYSE
MRT,0001852767,"Marti Technologies, Inc.",NYSE
BMTX,0001725872,"BM Technologies, Inc.",NYSE
SCTC,0001577445,Odysight.ai Inc.,OTC
GEBRF,0001570843,Greenbriar Capital Corp.,OTC
VTVT,0001641489,vTv Therapeutics Inc.,Nasdaq
